customer_id,signup_date,plan_tier,monthly_usage_hours,support_tickets_last_90d,team_size,industry,nps_score,onboarding_completed,churned,days_to_churn
1876,2023-01-03,enterprise,2214.93,16,191,finance,41.0,True,False,
1877,2023-04-26,free,41.62,2,3,finance,12.0,False,True,66.0
1878,2023-05-11,starter,35.83,4,10,education,60.0,True,False,
1879,2022-02-24,enterprise,341.48,12,49,healthcare,79.0,True,False,
1880,2023-01-17,professional,39.33,6,15,tech,,True,False,
1881,2023-05-19,enterprise,483.97,11,27,retail,41.0,True,False,
1882,2022-02-26,free,8.49,3,1,finance,73.0,True,False,
1883,2022-09-10,starter,55.32,3,5,finance,,True,False,
1884,2023-05-29,starter,71.71,9,10,finance,,True,True,54.0
1885,2022-01-11,starter,45.34,6,8,education,44.0,True,False,
1886,2023-11-19,enterprise,1102.63,15,139,finance,66.0,True,False,
1887,2022-03-23,enterprise,566.97,13,70,tech,57.0,False,False,
1888,2022-02-28,free,42.67,4,4,retail,74.0,False,False,
1889,2023-02-25,starter,91.22,7,12,tech,56.0,True,False,
1890,2023-12-31,starter,119.74,3,14,tech,75.0,True,False,
1891,2023-12-02,starter,56.99,4,5,tech,57.0,True,False,
1892,2022-12-02,free,24.38,2,1,healthcare,,True,True,382.0
1893,2022-07-22,professional,35.82,0,8,tech,41.0,True,False,
1894,2022-04-05,free,48.3,8,4,tech,72.0,True,False,
1895,2023-03-06,free,34.35,2,5,education,60.0,True,False,
1896,2023-11-06,starter,132.06,5,14,healthcare,61.0,True,False,
1897,2022-03-03,enterprise,792.41,17,49,tech,97.0,False,False,
1898,2022-07-06,starter,69.47,0,5,tech,23.0,True,True,194.0
1899,2022-07-19,enterprise,489.05,16,42,tech,47.0,True,False,
1900,2023-11-07,starter,7.69,1,2,retail,31.0,True,False,
1901,2023-07-20,enterprise,1690.29,16,178,tech,45.0,True,False,
1902,2022-03-13,starter,135.38,5,13,retail,34.0,True,True,75.0
1903,2023-12-07,free,41.93,1,5,tech,51.0,False,False,
1904,2022-06-08,starter,29.48,2,3,education,77.0,True,False,
1905,2022-06-20,starter,14.2,2,5,retail,9.0,True,True,405.0
1906,2022-08-08,free,7.17,9,1,retail,16.0,False,True,405.0
1907,2022-12-05,starter,41.83,1,4,healthcare,79.0,True,False,
1908,2023-08-11,professional,298.4,6,24,finance,76.0,True,False,
1909,2022-04-09,enterprise,1166.88,14,64,healthcare,73.0,False,False,
1910,2023-12-25,starter,33.2,5,3,finance,,True,False,
1911,2023-07-03,enterprise,353.43,22,56,tech,,True,False,
1912,2023-05-18,free,23.64,7,5,tech,16.0,True,True,89.0
1913,2023-03-25,free,57.0,5,4,tech,24.0,True,True,134.0
1914,2023-03-31,starter,145.04,3,12,finance,47.0,True,False,
1915,2022-12-23,enterprise,1113.4,5,127,healthcare,79.0,True,False,
1916,2023-12-30,free,20.18,6,3,retail,31.0,False,False,
1917,2023-08-17,starter,71.17,11,9,retail,65.0,True,False,
1918,2022-05-29,free,17.38,7,2,education,3.0,True,True,368.0
1919,2023-05-08,enterprise,1340.74,12,129,finance,,True,False,
1920,2022-07-02,free,22.48,6,1,healthcare,,False,True,121.0
1921,2023-04-30,free,11.17,5,1,healthcare,98.0,False,False,
1922,2022-12-23,free,48.81,1,3,healthcare,,False,True,89.0
1923,2023-06-13,starter,77.16,6,13,education,28.0,True,True,105.0
1924,2023-01-25,starter,95.63,1,12,retail,31.0,True,False,
1925,2023-11-28,free,8.84,10,1,retail,66.0,False,False,
1926,2022-11-08,professional,84.01,5,29,finance,73.0,True,False,
1927,2023-01-25,enterprise,1000.06,4,192,tech,81.0,True,False,
1928,2023-07-14,starter,146.41,7,9,finance,99.0,True,False,
1929,2022-04-16,professional,628.88,3,47,tech,79.0,True,False,
1930,2023-09-18,free,30.05,7,4,finance,13.0,True,True,47.0
1931,2023-10-04,starter,263.53,0,11,finance,61.0,True,False,
1932,2023-03-12,free,8.96,2,1,finance,,True,True,211.0
1933,2023-03-10,professional,179.23,0,23,tech,94.0,True,False,
1934,2022-08-15,starter,44.34,8,5,education,47.0,True,False,
1935,2023-04-08,free,8.02,9,1,education,6.0,False,True,100.0
1936,2022-07-31,starter,22.03,3,2,healthcare,52.0,True,False,
1937,2022-09-02,starter,38.41,8,5,retail,27.0,True,True,73.0
1938,2022-01-16,starter,17.84,2,3,tech,,True,True,80.0
1939,2022-04-05,free,22.88,4,4,healthcare,57.0,True,False,
1940,2022-07-14,free,10.91,5,1,tech,80.0,False,False,
1941,2022-08-03,starter,65.72,3,10,finance,56.0,True,False,
1942,2022-02-10,free,15.98,11,3,tech,,False,True,235.0
1943,2023-05-20,starter,25.27,5,4,education,97.0,True,False,
1944,2022-04-08,professional,732.14,4,43,retail,45.0,True,False,
1945,2023-05-05,professional,209.01,1,40,tech,99.0,True,False,
1946,2023-01-23,free,51.42,2,4,tech,88.0,False,False,
1947,2022-09-11,starter,41.92,5,4,finance,18.0,True,True,360.0
1948,2023-05-21,starter,218.23,7,14,healthcare,,False,True,44.0
1949,2023-10-15,starter,56.48,5,13,education,13.0,True,True,50.0
1950,2023-06-20,professional,197.88,5,36,tech,61.0,False,False,
1951,2022-11-23,enterprise,1329.1,18,157,tech,43.0,True,False,
1952,2022-02-22,starter,50.86,8,5,tech,45.0,True,False,
1953,2023-10-28,starter,22.93,5,7,tech,29.0,True,True,43.0
1954,2022-11-12,starter,76.67,5,5,healthcare,61.0,True,False,
1955,2023-10-01,professional,232.63,11,30,healthcare,24.0,False,True,49.0
1956,2023-07-07,free,23.45,2,4,finance,68.0,True,False,
1957,2022-07-17,professional,524.25,7,43,tech,,True,True,230.0
1958,2022-08-30,starter,110.08,5,6,tech,58.0,True,False,
1959,2023-08-07,free,34.9,7,3,retail,94.0,True,False,
1960,2023-01-25,professional,374.43,1,42,education,90.0,True,False,
1961,2022-09-19,enterprise,213.45,20,80,retail,60.0,False,False,
1962,2022-06-25,starter,111.24,3,12,healthcare,98.0,True,False,
1963,2022-09-27,free,42.08,0,5,finance,13.0,True,True,428.0
1964,2022-07-14,starter,74.43,6,14,retail,93.0,True,False,
1965,2022-12-07,starter,222.26,2,13,retail,26.0,False,True,112.0
1966,2023-04-19,free,10.75,7,1,retail,11.0,False,True,213.0
1967,2022-09-03,professional,519.26,0,48,retail,85.0,True,False,
1968,2022-09-10,professional,3.52,3,21,tech,71.0,True,False,
1969,2023-05-26,free,6.32,4,1,tech,,True,False,
1970,2022-07-01,free,22.71,2,2,retail,87.0,True,False,
1971,2022-03-26,enterprise,2197.58,6,175,finance,57.0,False,False,
1972,2023-01-28,free,46.97,7,4,finance,,False,True,54.0
1973,2022-04-27,professional,264.31,2,38,retail,77.0,True,False,
1974,2022-10-15,starter,47.44,6,7,healthcare,,False,True,380.0
1975,2022-10-02,starter,90.11,0,6,tech,39.0,False,True,278.0
1976,2022-10-27,starter,59.04,10,4,tech,15.0,True,True,391.0
1977,2022-09-16,professional,645.32,5,45,finance,57.0,True,False,
1978,2022-05-10,professional,192.01,8,27,tech,91.0,True,False,
1979,2023-12-08,starter,89.17,8,12,finance,44.0,True,False,
1980,2022-04-16,enterprise,1567.34,8,93,finance,65.0,True,False,
1981,2022-05-22,free,20.18,0,2,tech,51.0,False,False,
1982,2023-08-01,starter,19.25,7,2,tech,87.0,True,False,
1983,2022-11-08,free,11.39,6,3,healthcare,57.0,True,False,
1984,2023-02-08,free,8.47,4,1,tech,54.0,False,False,
1985,2022-08-13,free,7.56,5,1,tech,50.0,False,False,
1986,2022-09-28,free,46.41,7,5,retail,33.0,True,False,
1987,2022-10-08,professional,516.41,4,48,education,,True,False,
1988,2023-09-29,free,39.88,0,3,finance,36.0,True,True,34.0
1989,2023-01-16,free,32.94,4,4,education,3.0,True,True,222.0
1990,2022-05-07,starter,93.53,9,13,tech,30.0,True,False,
1991,2022-01-20,free,17.21,3,2,tech,0.0,False,True,502.0
1992,2022-01-25,professional,158.92,0,19,retail,39.0,True,True,141.0
1993,2022-06-27,enterprise,1598.77,8,167,tech,32.0,True,True,134.0
1994,2022-10-08,starter,67.67,2,6,tech,21.0,False,True,308.0
1995,2022-12-17,starter,123.81,0,12,tech,50.0,True,False,
1996,2022-08-07,free,36.08,3,5,tech,36.0,True,True,56.0
1997,2023-12-25,starter,64.27,8,13,tech,62.0,True,False,
1998,2022-09-09,professional,558.8,0,40,finance,89.0,True,False,
1999,2022-04-12,free,104.26,2,5,tech,,False,True,301.0
2000,2023-08-07,starter,41.34,1,2,tech,28.0,True,True,53.0
2001,2022-12-25,starter,29.57,1,3,tech,32.0,True,False,
2002,2023-05-24,professional,604.94,4,40,education,26.0,True,True,184.0
2003,2022-06-26,starter,124.81,4,14,finance,53.0,True,False,
2004,2023-02-03,professional,638.13,8,46,healthcare,85.0,True,False,
2005,2023-01-31,free,32.73,7,3,tech,27.0,True,True,46.0
2006,2022-03-23,enterprise,388.85,15,39,tech,90.0,False,False,
2007,2022-06-20,starter,36.49,4,7,education,,True,True,554.0
2008,2023-01-01,starter,26.01,2,5,retail,29.0,True,True,355.0
2009,2023-02-04,free,20.22,3,2,finance,74.0,False,False,
2010,2023-12-27,starter,45.05,6,5,tech,40.0,True,False,
2011,2022-11-19,starter,42.48,0,4,finance,64.0,True,False,
2012,2022-12-17,professional,133.39,2,23,healthcare,91.0,True,False,
2013,2023-06-27,free,64.23,0,5,retail,32.0,True,False,
2014,2023-07-03,starter,237.43,1,10,retail,76.0,True,False,
2015,2023-02-23,free,6.43,3,1,education,78.0,True,False,
2016,2022-03-11,enterprise,444.86,17,34,finance,41.0,True,False,
2017,2023-02-28,starter,157.61,0,12,retail,98.0,True,False,
2018,2023-07-11,professional,179.95,4,21,retail,77.0,True,False,
2019,2023-10-21,starter,106.24,5,8,healthcare,39.0,True,False,
2020,2022-04-26,free,20.25,2,3,finance,77.0,True,False,
2021,2022-12-08,free,66.54,9,4,education,,True,True,186.0
2022,2023-07-29,professional,217.7,12,27,education,63.0,True,False,
2023,2023-08-31,enterprise,164.84,15,21,tech,52.0,False,False,
2024,2022-09-03,enterprise,257.2,10,49,tech,69.0,True,False,
2025,2022-10-01,free,28.19,5,3,finance,20.0,True,True,234.0
2026,2023-11-28,free,34.9,4,5,retail,28.0,False,True,30.0
2027,2023-01-29,enterprise,322.58,18,32,finance,,True,True,39.0
2028,2023-04-20,professional,18.51,4,6,education,45.0,False,False,
2029,2022-07-24,enterprise,999.25,8,197,tech,59.0,True,False,
2030,2023-09-25,starter,92.72,7,13,tech,35.0,True,True,92.0
2031,2022-01-05,free,34.55,4,3,tech,46.0,True,False,
2032,2023-04-25,free,44.76,7,5,tech,,False,True,212.0
2033,2022-09-27,professional,237.55,6,25,education,81.0,True,False,
2034,2022-09-26,free,20.7,5,3,finance,27.0,True,True,219.0
2035,2022-07-17,free,32.53,2,2,retail,23.0,False,True,122.0
2036,2022-10-28,starter,111.43,10,14,finance,64.0,True,False,
2037,2023-05-25,professional,68.65,7,6,tech,77.0,True,False,
2038,2022-01-19,starter,55.13,3,4,tech,81.0,True,False,
2039,2022-07-22,free,16.27,5,3,healthcare,19.0,False,True,306.0
2040,2022-06-22,professional,338.83,4,43,tech,84.0,True,False,
2041,2023-12-18,professional,503.34,1,42,education,46.0,False,False,
2042,2023-01-14,enterprise,240.14,18,45,finance,,True,False,
2043,2023-09-11,starter,56.59,0,7,tech,38.0,True,False,
2044,2023-02-06,enterprise,399.23,22,36,finance,71.0,True,False,
2045,2022-06-25,free,29.76,5,2,tech,76.0,True,False,
2046,2022-02-26,enterprise,1414.09,10,170,tech,21.0,False,True,142.0
2047,2022-02-17,free,27.87,5,3,tech,66.0,True,False,
2048,2023-08-19,free,5.2,9,1,retail,3.0,False,True,58.0
2049,2022-04-25,starter,90.26,4,12,finance,51.0,True,False,
2050,2023-02-19,starter,135.4,3,11,finance,81.0,True,False,
2051,2023-06-02,free,67.26,2,5,tech,33.0,False,False,
2052,2022-04-17,free,9.16,2,1,finance,2.0,True,True,274.0
2053,2022-02-15,free,36.81,5,5,retail,18.0,False,True,423.0
2054,2022-12-17,free,54.32,2,5,finance,6.0,False,True,313.0
2055,2023-12-08,enterprise,826.55,10,57,retail,43.0,True,False,
2056,2022-06-21,starter,72.99,7,8,tech,,False,True,431.0
2057,2022-08-06,starter,53.23,8,14,tech,1.0,True,True,249.0
2058,2023-11-22,free,57.79,3,5,tech,26.0,False,True,39.0
2059,2023-08-17,starter,218.56,1,13,healthcare,42.0,True,False,
2060,2023-05-24,enterprise,1047.88,10,175,healthcare,32.0,True,False,
2061,2023-03-21,starter,131.68,8,13,retail,99.0,True,False,
2062,2022-03-25,starter,75.32,6,5,tech,96.0,True,False,
2063,2023-10-02,starter,142.36,0,14,tech,59.0,True,False,
2064,2022-11-05,starter,70.13,0,7,tech,58.0,False,False,
2065,2023-08-07,starter,35.89,0,6,healthcare,18.0,True,True,54.0
2066,2023-01-05,professional,567.01,4,41,healthcare,69.0,True,False,
2067,2022-05-14,free,27.29,3,3,tech,31.0,True,True,293.0
2068,2022-01-11,starter,59.47,3,12,healthcare,,True,False,
2069,2022-02-20,starter,106.19,1,6,healthcare,32.0,True,False,
2070,2022-12-05,free,8.43,3,2,tech,,True,False,
2071,2022-12-07,professional,578.04,7,36,healthcare,34.0,True,False,
2072,2022-07-16,starter,21.32,7,2,healthcare,12.0,False,True,392.0
2073,2023-05-01,professional,66.57,2,5,healthcare,,True,True,56.0
2074,2022-08-21,free,10.02,9,1,finance,15.0,True,True,342.0
2075,2022-12-09,professional,117.52,5,28,retail,13.0,False,True,212.0
2076,2023-06-14,starter,49.94,5,3,education,69.0,True,False,
2077,2022-12-26,free,13.82,2,2,tech,,True,True,153.0
2078,2022-04-03,enterprise,1166.93,16,74,retail,61.0,True,False,
2079,2022-09-12,professional,220.44,5,17,tech,43.0,True,False,
2080,2022-02-06,free,2.85,4,2,education,3.0,False,True,39.0
2081,2023-12-31,free,66.76,5,4,education,32.0,False,False,
2082,2023-07-15,starter,80.45,4,13,healthcare,69.0,False,False,
2083,2022-04-14,free,30.98,3,4,retail,58.0,False,False,
2084,2022-06-06,starter,37.18,0,4,finance,,False,True,340.0
2085,2023-04-20,free,13.17,1,1,tech,,False,True,210.0
2086,2023-01-08,free,13.52,3,1,tech,,True,True,258.0
2087,2022-05-30,free,48.09,7,2,tech,,True,True,82.0
2088,2022-07-20,free,35.43,9,3,education,33.0,True,True,234.0
2089,2023-12-02,starter,158.78,8,10,finance,72.0,False,False,
2090,2022-10-31,free,13.48,6,2,tech,,False,True,283.0
2091,2023-06-28,free,24.86,2,2,retail,19.0,False,True,86.0
2092,2023-11-18,professional,322.07,2,34,finance,67.0,False,False,
2093,2023-03-28,professional,224.36,3,17,healthcare,55.0,True,False,
2094,2023-12-02,starter,127.7,8,13,healthcare,44.0,True,False,
2095,2022-10-07,starter,164.44,3,9,healthcare,,True,True,247.0
2096,2022-06-20,professional,113.91,3,13,tech,88.0,True,False,
2097,2022-10-12,free,16.95,6,2,healthcare,,False,True,291.0
2098,2023-01-15,professional,134.57,1,8,education,80.0,True,False,
2099,2023-04-08,enterprise,829.37,12,115,education,,True,False,
2100,2022-07-21,professional,126.56,5,17,tech,75.0,True,False,
2101,2022-08-15,professional,245.39,7,32,retail,62.0,False,False,
2102,2023-10-29,enterprise,741.96,13,98,finance,33.0,True,False,
2103,2022-08-06,professional,981.91,6,45,education,23.0,True,True,473.0
2104,2023-05-31,starter,130.58,0,8,tech,80.0,True,False,
2105,2023-05-21,enterprise,748.75,16,91,healthcare,57.0,False,False,
2106,2022-07-09,starter,143.22,5,12,tech,5.0,False,True,240.0
2107,2023-01-08,free,30.35,10,3,finance,11.0,False,True,249.0
2108,2023-10-05,starter,85.32,5,10,tech,,True,False,
2109,2022-07-04,enterprise,1482.47,12,183,healthcare,64.0,True,False,
2110,2023-01-07,free,17.78,4,3,education,23.0,True,True,316.0
2111,2023-04-01,starter,115.74,10,7,tech,,True,True,127.0
2112,2023-03-08,professional,487.48,7,41,tech,84.0,True,False,
2113,2023-06-24,professional,412.96,2,24,tech,14.0,True,True,95.0
2114,2022-11-08,enterprise,489.18,19,72,healthcare,37.0,False,True,418.0
2115,2023-03-12,professional,81.39,6,6,retail,40.0,True,False,
2116,2023-06-25,professional,159.07,5,9,healthcare,58.0,True,False,
2117,2023-10-13,starter,45.55,6,6,tech,68.0,True,False,
2118,2022-07-19,enterprise,1361.22,10,188,education,96.0,True,False,
2119,2023-07-19,enterprise,398.19,16,45,tech,,True,False,
2120,2022-02-17,starter,58.96,3,9,education,49.0,True,False,
2121,2023-05-14,free,5.05,9,1,finance,56.0,True,False,
2122,2023-03-10,professional,263.77,8,17,healthcare,66.0,True,False,
2123,2022-12-14,starter,165.1,1,12,retail,68.0,True,False,
2124,2022-07-27,starter,85.04,3,14,tech,,True,True,327.0
2125,2023-12-16,professional,182.27,0,23,retail,39.0,True,False,
2126,2023-09-28,free,32.14,9,4,finance,,True,True,45.0
2127,2022-01-03,free,22.34,4,3,healthcare,,False,True,110.0
2128,2023-02-07,enterprise,1242.6,21,162,tech,32.0,True,False,
2129,2022-11-20,starter,25.51,8,3,healthcare,,True,True,349.0
2130,2022-11-20,free,5.39,6,1,finance,19.0,True,True,216.0
2131,2022-05-09,professional,451.99,2,32,education,25.0,True,True,95.0
2132,2023-03-05,starter,97.08,0,6,education,67.0,True,False,
2133,2022-07-02,enterprise,963.47,13,189,tech,,False,True,65.0
2134,2022-10-16,enterprise,718.06,16,76,education,64.0,True,False,
2135,2022-12-29,starter,92.64,1,7,healthcare,67.0,True,False,
2136,2022-11-11,professional,151.95,4,28,education,39.0,True,False,
2137,2022-04-13,free,11.73,5,1,retail,94.0,True,False,
2138,2022-06-23,free,37.8,8,4,finance,,True,True,535.0
2139,2023-10-29,professional,145.71,4,8,tech,39.0,True,True,32.0
2140,2023-09-03,starter,97.88,7,14,education,85.0,True,False,
2141,2022-04-20,professional,306.09,5,20,finance,77.0,True,False,
2142,2023-04-14,free,20.62,1,3,education,32.0,True,False,
2143,2022-10-07,free,21.75,9,5,retail,19.0,True,True,393.0
2144,2023-02-11,starter,161.71,4,14,healthcare,16.0,True,True,265.0
2145,2023-06-09,enterprise,1863.42,11,142,finance,72.0,True,False,
2146,2022-07-15,starter,57.08,3,3,tech,89.0,True,False,
2147,2022-11-01,free,9.46,7,2,tech,4.0,True,True,353.0
2148,2023-05-19,starter,52.86,1,3,finance,71.0,True,False,
2149,2023-03-01,enterprise,659.15,14,49,tech,92.0,True,False,
2150,2022-04-28,free,20.68,0,1,healthcare,25.0,False,True,251.0
2151,2022-09-13,free,7.41,11,1,tech,,True,True,411.0
2152,2022-08-11,starter,99.55,9,7,healthcare,82.0,True,False,
2153,2022-01-12,starter,99.92,2,10,retail,74.0,True,False,
2154,2023-12-30,free,44.59,2,4,retail,61.0,False,False,
2155,2022-09-07,starter,55.61,9,7,tech,7.0,True,True,65.0
2156,2023-08-21,professional,300.2,6,29,education,,True,True,112.0
2157,2023-07-29,free,13.03,0,5,education,52.0,False,False,
2158,2023-05-07,starter,193.31,8,12,healthcare,40.0,True,False,
2159,2023-11-16,enterprise,966.88,16,125,tech,,True,False,
2160,2022-07-19,professional,412.09,5,41,healthcare,37.0,True,False,
2161,2023-02-07,starter,55.16,2,4,tech,29.0,False,True,246.0
2162,2022-09-26,starter,148.91,4,14,finance,15.0,False,True,451.0
2163,2022-08-26,free,10.77,7,4,tech,,True,True,345.0
2164,2022-10-01,professional,190.14,5,24,finance,30.0,True,False,
2165,2023-12-30,professional,428.95,2,39,finance,74.0,False,False,
2166,2022-09-30,enterprise,1616.33,17,193,healthcare,88.0,True,False,
2167,2023-04-30,starter,18.42,4,5,education,75.0,True,False,
2168,2023-01-28,professional,45.76,6,7,healthcare,90.0,True,False,
2169,2022-01-05,starter,19.34,6,2,retail,21.0,True,True,642.0
2170,2023-01-21,starter,27.76,8,3,education,,False,True,214.0
2171,2023-05-22,professional,540.66,1,34,tech,72.0,True,False,
2172,2023-03-19,starter,132.23,6,13,education,45.0,True,False,
2173,2022-06-12,free,20.11,0,3,retail,69.0,False,False,
2174,2023-05-04,free,59.81,2,4,finance,22.0,True,True,172.0
2175,2022-05-04,professional,105.12,6,16,healthcare,50.0,True,False,
2176,2022-09-12,professional,524.75,12,41,finance,25.0,True,True,140.0
2177,2022-02-12,free,21.85,2,4,finance,,True,True,651.0
2178,2022-01-31,free,21.05,6,4,finance,,False,True,246.0
2179,2023-11-21,starter,43.82,6,14,finance,40.0,True,False,
2180,2023-03-25,starter,45.78,0,10,retail,88.0,True,False,
2181,2023-01-19,starter,136.47,9,8,finance,98.0,True,False,
2182,2022-04-24,starter,192.78,3,13,healthcare,78.0,True,False,
2183,2023-05-31,professional,368.43,3,36,tech,69.0,True,False,
2184,2023-04-07,enterprise,2355.98,12,194,tech,12.0,True,True,243.0
2185,2023-07-04,free,3.78,0,1,finance,55.0,False,False,
2186,2023-04-23,free,14.12,2,1,education,,True,True,202.0
2187,2022-03-22,free,39.73,7,3,finance,26.0,True,True,610.0
2188,2022-01-31,starter,9.64,0,3,finance,40.0,True,False,
2189,2023-06-18,professional,469.8,0,29,tech,42.0,True,False,
2190,2022-01-15,professional,97.4,5,12,education,75.0,True,False,
2191,2023-05-11,free,15.74,9,2,retail,,True,True,212.0
2192,2023-05-09,free,29.56,1,5,tech,31.0,False,False,
2193,2022-03-01,enterprise,1914.35,18,155,finance,33.0,True,False,
2194,2023-06-30,starter,137.5,3,14,tech,45.0,True,False,
2195,2023-08-27,starter,73.86,1,13,tech,5.0,True,True,61.0
2196,2022-11-25,free,17.16,5,2,healthcare,1.0,True,True,231.0
2197,2022-04-28,starter,104.86,2,14,tech,37.0,True,False,
2198,2022-06-02,free,66.02,3,5,tech,71.0,True,False,
2199,2023-05-21,starter,72.57,5,5,tech,,True,False,
2200,2022-10-24,free,70.01,5,4,tech,,True,True,211.0
2201,2023-08-13,starter,52.28,2,5,retail,43.0,True,False,
